index,area,perimeter,min_xpos,min_ypos,max_xpos,max_ypos,center_x,center_y,integral_CH0,min_CH0,max_CH0,ave_CH0,std_CH0,integral_CH1,min_CH1,max_CH1,ave_CH1,std_CH1,integral_CH2,min_CH2,max_CH2,ave_CH2,std_CH2,integral_CH3,min_CH3,max_CH3,ave_CH3,std_CH3,integral_CH4,min_CH4,max_CH4,ave_CH4,std_CH4,ch0_org_min,ch0_org_max,ch0_org_ave,ch0_org_std,ch1_dif_min,ch1_dif_max,ch1_dif_ave,ch1_dif_std,ch2_dif_min,ch2_dif_max,ch2_dif_ave,ch2_dif_std,ch3_dif_min,ch3_dif_max,ch3_dif_ave,ch3_dif_std,id,count12,frequency,tmu_timestamp,sort,n_total,n_sort,s_rate,proc_time,time_idt,id,abs_time,srs_img,fire1_img,fire2_img,fire3_img,proc_begin,proc_end,ch12_abs_time,id,ch12_cycles,frequency,ch12_timestamp,ch13_abs_time,ch13_cycles,ch13_timestamp,proc_end,sort_validation
3_328,98,45,15,7,36,14,25,10,3579,18,42,29.825,5.85899,2610,11,31,21.75,4.4558,2682,9,31,22.35,4.63438,3852,20,45,32.1,6.00888,3175,15,36,26.4583,5.07263,0,40,7.80792,6.63667,0,13,1.62596,1.7239,0,14,3.12514,1.75296,0,11,4.54727,1.96727,67575,300000,50000000,199607910,0,3329,1175,35.30,5829,--,67575,409336100,0,0,0,0,411,5829,396944741,1207,300000,50000000,3874634406,396971732,1650000,3875984405,4674,0
3_329,74,42,18,6,38,13,27,9,1249,2,22,13.2872,3.97498,2100,6,36,22.3404,6.05744,1547,7,25,16.4574,3.61929,1378,5,21,14.6596,3.11671,1566,5,26,16.6596,3.79684,0,24,6.83825,4.88262,0,19,1.75219,1.89118,0,9,3.05492,1.46563,0,13,4.57022,2.01096,67576,300000,50000000,200505859,1,3330,1176,35.32,4605,--,67576,409344244,0,0,0,0,384,4605,396955785,1208,300000,50000000,3875186949,396982800,1650000,3876536948,4660,0
3_330,79,50,34,6,56,14,44,9,1396,2,21,13.6863,3.78589,2373,8,36,23.2647,6.26839,1701,8,25,16.6765,3.71315,1520,7,22,14.902,2.86462,1747,6,24,17.1275,3.57462,0,23,6.93798,4.99587,0,20,1.92022,2.24404,0,9,3.0735,1.49984,0,13,4.5888,2.03092,67577,300000,50000000,201418248,1,3331,1177,35.33,4628,--,67577,409362202,0,0,0,0,423,4628,396968842,1209,300000,50000000,3875838857,396995842,1650000,3877188856,6092,0
3_331,92,42,0,7,19,14,8,10,3427,19,43,30.3274,6.03741,2481,10,30,21.9558,4.49462,2536,11,31,22.4425,4.56601,3744,20,47,33.1327,6.18234,3045,16,37,26.9469,5.1557,0,40,7.59508,6.61894,0,15,1.6877,1.74619,0,14,3.16175,1.76952,0,12,4.64235,1.97144,67578,300000,50000000,202034943,0,3332,1177,35.32,4727,--,67578,409380513,0,0,0,0,427,4727,396985796,1210,300000,50000000,3876687215,397012805,1650000,3878037210,5558,0
3_332,64,39,17,8,35,14,25,10,1101,5,21,13.2651,3.29324,1820,11,30,21.9277,4.90827,1337,9,23,16.1084,3.02604,1212,8,22,14.6024,2.72401,1367,10,23,16.4699,2.90549,0,23,6.77514,4.9264,0,18,1.70164,1.78673,0,9,3.04699,1.47307,0,13,4.55109,1.9644,67579,300000,50000000,202244596,1,3333,1178,35.34,5300,--,67579,409392775,0,0,0,0,405,5300,397034374,1211,300000,50000000,3879116352,397061394,1650000,3880466355,4647,0
3_333,58,42,17,8,36,14,26,10,1091,7,21,13.9872,2.91984,1818,12,31,23.3077,5.32846,1327,9,25,17.0128,2.90223,1175,9,22,15.0641,2.5487,1352,10,24,17.3333,2.79957,0,22,6.78279,4.87327,0,21,1.8612,2.04094,0,10,3.13907,1.4939,0,11,4.63251,1.9688,67580,300000,50000000,202566387,1,3334,1179,35.36,6624,--,67580,409396942,0,0,0,0,406,6624,397050992,1212,300000,50000000,3879947173,397077965,1650000,3881297172,5109,0
3_334,160,56,99,5,122,15,110,9,4917,0,49,26.2941,9.45771,3221,0,31,17.2246,6.22251,3246,0,29,17.3583,6.24243,5418,0,50,28.9733,9.79656,4196,0,40,22.4385,7.66548,0,45,9.87022,8.15916,0,18,2.13443,2.76788,0,20,3.31366,2.68063,0,13,4.39016,2.14278,67581,256191,50000000,202594365,0,3335,1179,35.35,4759,--,67581,409403489,0,0,0,0,424,4759,397056415,1213,300000,50000000,3880218308,397083413,1650000,3881568305,4557,0
3_335,98,46,10,6,31,14,20,9,3461,16,39,28.8417,6.02633,2522,9,29,21.0167,4.27782,2607,9,29,21.725,4.23667,3761,18,44,31.3417,6.1135,3087,14,34,25.725,5.06123,0,38,7.70546,6.4952,0,13,1.6429,1.68635,0,12,3.11148,1.72339,0,11,4.58798,1.96907,67583,300000,50000000,204451350,0,3336,1179,35.34,6057,--,67583,409425791,0,0,0,0,420,6057,397067441,1214,300000,50000000,3880769084,397094435,1650000,3882119086,6649,0
3_336,96,45,11,6,32,14,20,10,3450,0,41,29.4872,6.20534,2521,0,30,21.547,4.54887,2601,0,31,22.2308,4.74726,3722,0,46,31.812,6.28923,3076,0,37,26.2906,5.27704,0,39,7.75492,6.54837,0,13,1.64754,1.7016,0,13,3.10656,1.7531,0,11,4.55109,1.95715,67584,300000,50000000,204837578,0,3337,1179,35.33,4846,--,67584,409441142,0,0,0,0,404,4846,397068694,1215,300000,50000000,3880833300,397095716,1650000,3882183303,4672,0
3_337,94,44,11,7,32,14,20,9,3359,16,41,29.2087,5.70963,2473,9,30,21.5043,4.17524,2518,6,31,21.8957,4.35266,3622,18,45,31.4957,5.833,2992,13,36,26.0174,4.88295,0,38,7.74454,6.49658,0,12,1.60383,1.64728,0,12,3.05984,1.71922,0,11,4.55874,1.94518,67585,300000,50000000,206086072,0,3338,1179,35.32,4621,--,67585,409448875,0,0,0,0,371,4621,397072846,1216,300000,50000000,3881039371,397099830,1650000,3882389368,0,0
3_338,95,45,9,7,30,14,19,9,3397,16,40,29.0342,5.71537,2502,10,31,21.3846,4.11552,2581,9,30,22.0598,4.16598,3666,20,44,31.3333,5.55316,3036,14,35,25.9487,4.78038,0,38,7.71967,6.49776,0,14,1.59891,1.64792,0,13,3.05574,1.70026,0,12,4.55765,1.93479,67586,300000,50000000,207170633,0,3339,1179,35.31,4670,--,67586,409473809,0,0,0,0,413,4670,397073993,1217,300000,50000000,3881097222,397100989,1650000,3882447229,4797,0
3_339,197,66,11,5,40,16,24,10,6146,0,43,27.0749,7.9889,4111,0,28,18.1101,5.37913,4150,0,28,18.2819,5.41736,6653,0,46,29.3084,7.89591,5261,0,36,23.1762,6.32001,0,41,8.75082,7.64222,0,18,1.99481,2.62246,0,20,3.37869,2.58395,0,12,4.44208,1.99115,67587,300000,50000000,208031688,0,3340,1179,35.30,5015,--,67587,409495588,0,0,0,0,396,5015,397112542,1218,253786,50000000,3883024594,397139522,1650000,3884374597,1409650896,0
3_340,57,38,11,7,29,13,19,9,1018,5,20,13.3947,3.25285,1714,14,34,22.5526,4.86501,1263,11,23,16.6184,3.21987,1132,10,21,14.8947,2.5525,1283,10,24,16.8816,3.0304,0,23,6.71503,4.86932,0,15,1.71448,1.72926,0,8,3.0582,1.42926,0,14,4.63169,1.93229,67588,300000,50000000,208551174,1,3341,1180,35.32,5388,--,67588,409512807,0,0,0,0,439,5388,397126583,1219,300000,50000000,3883726461,397153592,1650000,3885076466,4710,0
3_341,66,43,11,6,30,13,19,9,1173,1,23,13.6395,4.4117,1923,4,39,22.3605,6.6331,1428,4,27,16.6047,3.98333,1287,3,22,14.9651,3.49567,1457,3,26,16.9419,4.16897,0,23,6.79727,4.9394,0,19,1.79645,1.99284,0,10,3.11311,1.47559,0,15,4.58333,2.02158,67589,300000,50000000,208643774,1,3342,1181,35.34,4979,--,67589,409523144,0,0,0,0,426,4979,397135358,1220,300000,50000000,3884165587,397162356,1650000,3885515588,6997,0
3_342,94,44,3,6,23,14,12,9,3296,0,42,28.6609,6.69703,2411,0,30,20.9652,4.84711,2488,0,32,21.6348,4.90134,3564,0,44,30.9913,6.55345,2940,0,37,25.5652,5.6123,0,39,7.63033,6.48636,0,12,1.67104,1.62863,0,12,3.1123,1.73228,0,11,4.58525,1.99647,67591,300000,50000000,209380212,0,3343,1181,35.33,4605,--,67591,409535190,0,0,0,0,387,4605,397161976,1221,300000,50000000,3885496537,397188998,1650000,3886846540,4654,0
3_343,94,44,18,7,39,14,28,10,3364,15,43,29.2522,5.7858,2477,9,30,21.5391,4.29213,2549,6,33,22.1652,4.34777,3689,20,47,32.0783,5.8624,3016,12,38,26.2261,4.96433,0,40,7.72732,6.51912,0,13,1.67459,1.63462,0,12,3.08607,1.72794,0,12,4.5735,2.03207,67592,300000,50000000,210772160,0,3344,1181,35.32,4640,--,67592,409539732,0,0,0,0,419,4640,397169311,1222,300000,50000000,3885862340,397196300,1650000,3887212337,4623,0
3_344,103,47,5,6,27,14,15,9,3560,17,40,28.48,6.22845,2589,10,30,20.712,4.37413,2691,8,30,21.528,4.39741,3832,18,43,30.656,6.14766,3163,14,35,25.304,5.14777,0,38,7.70437,6.55677,0,14,1.6418,1.72758,0,13,3.14126,1.71716,0,11,4.58798,1.98936,67593,300000,50000000,212276008,0,3345,1181,35.31,5033,--,67593,409567597,0,0,0,0,414,5033,397173013,1223,300000,50000000,3886049411,397200041,1650000,3887399417,4806,0
3_345,64,47,8,6,28,14,17,9,1172,5,21,13.7882,3.2398,1953,9,33,22.9765,6.24213,1416,7,24,16.6588,3.40088,1261,8,22,14.8353,3.02479,1451,8,24,17.0706,3.41894,0,23,6.82377,4.95249,0,23,1.86393,2.1552,0,9,3.15383,1.49958,0,12,4.63525,2.04392,67594,300000,50000000,212810466,1,3346,1182,35.33,7459,--,67594,409597633,0,0,0,0,390,7459,397191099,1224,300000,50000000,3886952386,397218040,1650000,3888302389,4735,0
3_346,76,44,8,6,28,14,17,10,1263,5,21,13.0206,3.25855,2132,10,31,21.9794,5.52404,1556,9,24,16.0412,3.50822,1383,8,22,14.2577,2.78167,1586,8,24,16.3505,3.20773,0,23,6.77568,4.92015,0,19,1.79454,1.92037,0,9,3.11011,1.46233,0,13,4.60109,1.98544,67595,300000,50000000,213209702,1,3347,1183,35.35,4596,--,67595,409608321,0,0,0,0,403,4596,397199377,1226,300000,50000000,3887366383,397226359,1650000,3888716379,4664,0
3_347,42,29,0,7,13,13,5,10,756,4,19,13.5,3.06478,1372,13,33,24.5,5.29488,952,10,24,17,3.13961,839,10,20,14.9821,2.43846,981,11,24,17.5179,2.97604,0,23,6.56995,4.88303,0,18,1.69836,1.77236,0,11,3.0776,1.43873,0,15,4.71284,1.92433,67596,300000,50000000,213764749,0,3348,1183,35.33,5419,--,67596,409616433,0,0,0,0,437,5419,397207419,1227,300000,50000000,3887768021,397234406,1650000,3889118026,4919,0
3_348,95,45,15,7,36,14,25,9,3384,18,40,28.9231,5.81356,2478,8,29,21.1795,4.18711,2556,8,30,21.8462,4.32369,3632,20,42,31.0427,5.81538,3017,14,34,25.7863,4.89519,0,38,7.66038,6.48177,0,13,1.60601,1.64432,0,12,3.12268,1.70149,0,12,4.60437,1.99255,67597,300000,50000000,214104784,0,3349,1183,35.32,4590,--,67597,409627410,0,0,0,0,420,4590,397213106,1228,300000,50000000,3888052372,397240095,1650000,3889402379,4648,0
3_349,96,44,6,7,27,14,16,10,3484,15,42,29.7778,5.83551,2538,7,30,21.6923,4.32536,2613,6,32,22.3333,4.5891,3771,17,47,32.2308,6.17603,3102,11,37,26.5128,5.1101,0,39,7.72131,6.5918,0,13,1.66749,1.70569,0,12,3.14481,1.72266,0,12,4.61667,1.99351,67598,300000,50000000,214691749,0,3350,1183,35.31,5303,--,67598,409634192,0,0,0,0,415,5303,397217255,1229,292094,50000000,3888261781,397244280,1650000,3889611780,4720,0
3_350,93,45,4,7,25,14,13,9,3348,19,41,29.113,5.65034,2451,11,30,21.313,3.91511,2537,9,30,22.0609,4.23297,3590,20,42,31.2174,5.72528,2981,15,35,25.9217,4.74231,0,38,7.68388,6.51407,0,13,1.65328,1.65666,0,12,3.1235,1.6805,0,12,4.55109,1.99093,67599,300000,50000000,214820712,0,3351,1183,35.30,4670,--,67599,409645930,0,0,0,0,413,4670,397221459,1230,300000,50000000,3888470176,397248445,1650000,3889820177,4858,0
3_351,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6.12568,4.73027,0,6,1.47322,1.04729,0,8,3.11858,1.37568,0,10,4.80164,1.80497,67601,300000,50000000,215521371,0,3352,1183,35.29,4824,--,67601,409651837,0,0,0,0,550,4824,397243385,1231,300000,50000000,3889566107,397270364,1650000,3890916110,4682,0
3_352,118,52,4,5,28,14,15,9,3926,0,39,27.6479,6.46681,2866,0,29,20.1831,4.53565,2982,0,30,21,4.64364,4265,0,43,30.0352,6.6305,3506,0,35,24.6901,5.42709,0,37,7.87213,6.64099,0,13,1.65956,1.73959,0,13,3.04126,1.74312,0,12,4.55984,1.97304,67602,300000,50000000,217068992,0,3353,1183,35.28,4661,--,67602,409662535,0,0,0,0,440,4661,397247075,1232,300000,50000000,3889752105,397274048,1650000,3891102100,4590,0
3_353,95,44,5,7,25,14,14,9,3460,17,43,29.5726,5.78285,2515,11,30,21.4957,4.12543,2606,11,32,22.2735,4.2318,3684,18,46,31.4872,5.71191,3066,14,38,26.2051,4.83318,0,40,7.65464,6.53363,0,13,1.64126,1.71811,0,12,3.07131,1.75683,0,11,4.54973,1.95104,67603,300000,50000000,217720956,0,3354,1183,35.27,4621,--,67603,409693481,0,0,0,0,385,4621,397248133,1233,300000,50000000,3889805783,397275146,1650000,3891155782,4703,0
3_354,60,47,8,7,29,14,18,9,1106,0,23,13.6543,3.62829,1875,4,32,23.1481,5.65273,1366,2,25,16.8642,3.37658,1199,2,23,14.8025,3.05675,1389,2,25,17.1481,3.25884,0,23,6.79508,4.93311,0,23,1.86038,2.16162,0,9,3.16284,1.47927,0,11,4.57923,1.93713,67604,300000,50000000,217894938,1,3355,1184,35.29,4741,--,67604,409706535,0,0,0,0,352,4741,397268391,1234,300000,50000000,3890818026,397295356,1650000,3892168028,4643,0
3_355,72,43,8,6,27,13,17,9,1219,1,22,13.25,4.15102,2070,8,35,22.5,6.32885,1503,6,26,16.337,3.85125,1335,6,22,14.5109,3.26541,1529,5,25,16.6196,3.89493,0,24,6.75383,4.91138,0,18,1.75191,1.95389,0,10,3.09481,1.48122,0,15,4.59372,2.00742,67605,300000,50000000,217970304,1,3356,1185,35.31,4660,--,67605,409709996,0,0,0,0,378,4660,397273065,1235,300000,50000000,3891052363,397300066,1650000,3892402364,5006,0
3_356,44,27,0,7,11,14,4,9,1681,19,40,29.4912,5.56973,1236,13,29,21.6842,4.16821,1252,11,31,21.9649,4.26724,1802,21,44,31.614,5.88413,1494,17,36,26.2105,4.81859,0,38,6.96721,5.83358,0,11,1.50137,1.36416,0,11,3.11639,1.56851,0,11,4.65191,1.90889,67607,300000,50000000,219656117,0,3357,1185,35.30,4692,--,67607,409724731,0,0,0,0,517,4692,397288254,1236,300000,50000000,3891811679,397315290,1650000,3893161682,5460,0
3_357,95,46,5,7,27,14,15,9,3462,18,41,29.5897,6.23631,2505,8,29,21.4103,4.48388,2603,8,31,22.2479,4.57026,3758,20,45,32.1197,6.30312,3085,14,36,26.3675,5.31825,0,40,7.79372,6.64509,0,13,1.67514,1.73227,0,13,3.1235,1.75868,0,12,4.58197,2.00371,67608,300000,50000000,220674096,0,3358,1185,35.29,4634,--,67608,409745233,0,0,0,0,422,4634,397297936,1237,300000,50000000,3892297556,397324972,1650000,3893647557,4638,0
3_358,203,68,9,5,38,17,22,9,6222,0,46,26.5897,7.42847,4147,0,29,17.7222,5.08599,4199,0,30,17.9444,5.22906,6838,0,47,29.2222,7.75822,5358,0,38,22.8974,5.97056,0,43,8.76038,7.55882,0,20,2.02104,2.57146,0,20,3.35273,2.53153,0,11,4.52268,2.06712,67609,300000,50000000,221043621,0,3359,1185,35.28,4543,--,67609,409765624,0,0,0,0,351,4543,397304874,1238,300000,50000000,3892642730,397331847,1650000,3893992725,4609,0
3_359,78,45,10,6,30,14,19,9,1301,3,22,13.1414,4.11209,2294,10,37,23.1717,6.54902,1611,8,26,16.2727,3.88683,1418,6,21,14.3232,3.13607,1654,7,26,16.7071,3.90351,0,24,6.88579,4.99634,0,21,1.82295,2.13168,0,10,3.09645,1.47242,0,15,4.5571,2.03515,67610,300000,50000000,221243287,1,3360,1186,35.30,5483,--,67610,409772983,0,0,0,0,422,5483,397307914,1239,300000,50000000,3892794235,397334906,1650000,3894144242,4751,0
3_360,43,45,94,6,113,13,103,9,891,2,21,14.371,3.84051,1385,5,35,22.3387,5.82526,1055,6,23,17.0161,3.37205,948,5,21,15.2903,3.05005,1070,4,25,17.2581,3.66736,0,24,7.37623,4.99915,0,19,2.0877,2.40439,0,10,3.08825,1.56328,0,15,4.44071,2.1706,67611,300000,50000000,221271370,1,3361,1187,35.32,4735,--,67611,409777068,0,0,0,0,439,4735,397346334,1240,300000,50000000,3894715569,397373338,1650000,3896065576,6393,0
3_361,70,48,10,7,31,14,20,9,1270,7,21,13.956,3.37708,2171,11,36,23.8571,6.12968,1542,10,27,16.9451,3.39477,1365,9,21,15,2.72151,1589,11,25,17.4615,3.24226,0,23,6.74098,4.91958,0,19,1.85792,2.15772,0,10,3.11284,1.49081,0,13,4.67077,1.92682,67613,300000,50000000,223066773,1,3362,1188,35.34,7863,--,67613,409784437,0,0,0,0,392,7863,397355707,1241,300000,50000000,3895182878,397382705,1650000,3896532879,4664,0
3_362,94,44,7,7,28,14,17,9,3415,15,42,29.6957,5.9156,2486,6,31,21.6174,4.38888,2567,6,31,22.3217,4.48291,3685,20,45,32.0435,6.02804,3041,12,37,26.4435,5.04965,0,39,7.69399,6.56038,0,14,1.6724,1.68164,0,12,3.13579,1.74693,0,13,4.57295,2.00719,67614,300000,50000000,223363118,0,3363,1188,35.33,4354,--,67614,409813463,0,0,0,0,443,4354,397361875,1242,300000,50000000,3895489776,397388847,1650000,3896839789,4598,0
3_363,63,46,13,6,32,14,22,9,1147,3,23,13.6548,3.80318,1920,9,36,22.8571,6.23191,1397,6,26,16.631,3.76317,1253,8,21,14.9167,3.04024,1434,7,26,17.0714,3.79155,0,24,6.73579,4.88506,0,19,1.83907,2.01363,0,10,3.19153,1.49432,0,15,4.61721,2.01231,67615,277904,50000000,223420574,1,3364,1189,35.34,3128,--,67615,409819213,0,0,0,0,292,3128,397374448,1243,269156,50000000,3896122851,397401476,1650000,3897472852,4638,0
3_364,59,43,28,6,47,13,36,9,1081,2,20,13.6835,3.69243,1748,7,34,22.1266,5.50803,1323,9,25,16.7468,3.32793,1182,6,22,14.962,2.74873,1334,6,24,16.8861,3.41992,0,24,6.74454,4.83493,0,18,1.74262,1.8604,0,9,3.0776,1.45834,0,15,4.62213,1.93828,67617,300000,50000000,225630313,1,3365,1190,35.36,2351,--,67617,409836893,0,0,0,0,250,2351,397376968,1244,300000,50000000,3896248812,397403999,1650000,3897598807,5200,0
3_365,103,46,10,6,31,14,19,9,3618,18,40,28.944,6.20877,2624,11,29,20.992,4.31647,2714,12,30,21.712,4.26111,3869,18,42,30.952,6.31171,3210,16,35,25.68,5.12031,0,38,7.7071,6.55644,0,12,1.6388,1.72513,0,12,3.10328,1.75095,0,11,4.55546,1.96817,67618,300000,50000000,227890434,0,3366,1190,35.35,4646,--,67618,409864792,0,0,0,0,422,4646,397388787,1245,300000,50000000,3896835982,397415731,1650000,3898185983,4644,0
3_366,95,44,13,7,33,14,22,9,3422,15,41,29.5,5.96325,2493,6,30,21.4914,4.46151,2579,6,31,22.2328,4.56629,3698,18,45,31.8793,6.056,3045,11,36,26.25,5.08865,0,39,7.70874,6.58744,0,13,1.68388,1.69096,0,11,3.06858,1.71937,0,13,4.61339,1.97262,67619,300000,50000000,229492215,0,3367,1190,35.34,4826,--,67619,409909905,0,0,0,0,418,4826,397412598,1246,300000,50000000,3898028857,397439613,1650000,3899378860,5628,0
3_367,68,41,17,6,36,13,26,9,1156,3,21,13.2874,3.72907,1926,9,35,22.1379,5.77584,1433,8,25,16.4713,3.60344,1293,7,21,14.8621,2.87347,1453,7,25,16.7011,3.59474,0,24,6.73825,4.86757,0,18,1.7347,1.80326,0,9,3.11038,1.4566,0,13,4.61093,1.96583,67620,300000,50000000,229595134,1,3368,1191,35.36,5578,--,67620,409941947,0,0,0,0,406,5578,397426708,1247,300000,50000000,3898734336,397453712,1650000,3900084334,4612,0
3_368,97,44,13,6,33,14,22,9,3433,16,40,29.0932,6.24498,2489,10,30,21.0932,4.39759,2559,12,29,21.6864,4.17559,3740,19,43,31.6949,6.23618,3054,14,35,25.8814,5.185,0,38,7.76421,6.59175,0,13,1.65164,1.68445,0,12,3.11913,1.78351,0,12,4.59372,2.04865,67623,300000,50000000,230934402,0,3369,1191,35.35,4779,--,67623,409953889,0,0,0,0,431,4779,397433981,1248,300000,50000000,3899096536,397460953,1650000,3900446535,4606,0
3_369,94,45,15,7,36,14,25,9,3370,16,40,29.0517,5.68247,2464,8,30,21.2414,4.05909,2547,8,32,21.9569,4.19028,3729,19,45,32.1466,5.79871,3021,14,36,26.0431,4.80013,0,38,7.77787,6.56265,0,13,1.65355,1.65449,0,12,3.11694,1.7262,0,11,4.6235,1.99817,67624,300000,50000000,231723508,0,3370,1191,35.34,4846,--,67624,409970804,0,0,0,0,377,4846,397441139,1249,300000,50000000,3899455174,397468094,1650000,3900805171,4660,0
3_370,62,48,19,6,40,14,29,9,1160,5,23,13.8095,3.5673,1955,9,32,23.2738,5.90873,1416,9,24,16.8571,3.05171,1258,9,23,14.9762,2.84093,1449,9,24,17.25,3.10865,0,23,6.9429,4.9997,0,24,1.84235,2.24947,0,9,3.10984,1.5162,0,11,4.53689,1.99247,67625,300000,50000000,233813963,1,3371,1192,35.36,7016,--,67625,409986565,0,0,0,0,389,7016,397473595,1250,300000,50000000,3901078820,397500563,1650000,3902428819,4727,0
3_371,94,45,17,7,38,14,27,9,3421,18,40,29.4914,5.85529,2511,8,30,21.6466,4.23299,2597,9,31,22.3879,4.21772,3665,19,44,31.5948,5.83535,3045,15,36,26.25,4.90755,0,39,7.7123,6.54413,0,13,1.66175,1.6827,0,12,3.12596,1.70894,0,12,4.57678,2.00064,67626,300000,50000000,233948443,0,3372,1192,35.35,4879,--,67626,410028379,0,0,0,0,394,4879,397482318,1251,300000,50000000,3901514782,397509315,1650000,3902864781,5395,0
3_372,82,48,22,6,43,14,32,9,1386,4,20,13.3269,3.66491,2353,6,34,22.625,6.22678,1705,8,24,16.3942,3.53123,1508,6,21,14.5,3.01279,1736,6,24,16.6923,3.55743,0,23,6.7347,4.86005,0,20,1.83607,2.10643,0,9,3.09317,1.44925,0,13,4.61639,1.98996,67628,300000,50000000,236286686,1,3373,1193,35.37,4710,--,67628,410064425,0,0,0,0,471,4710,397484253,1252,300000,50000000,3901613238,397511301,1650000,3902963239,0,0
3_373,219,74,20,5,54,16,36,9,6626,0,48,26.1897,9.39197,4365,0,32,17.253,6.32824,4391,0,32,17.3557,6.2548,7092,0,50,28.0316,9.40266,5622,0,40,22.2213,7.59332,0,45,8.96366,7.76703,0,18,2.06585,2.70403,0,19,3.42705,2.67479,0,13,4.4418,2.04716,67629,300000,50000000,236708352,0,3374,1193,35.36,4651,--,67629,410077829,0,0,0,0,430,4651,397485174,1253,300000,50000000,3901659315,397512219,1650000,3903009310,4713,0
3_374,82,45,24,6,45,14,33,9,1367,1,22,13.2718,4.39593,2326,7,38,22.5825,6.54265,1668,6,27,16.1942,3.94392,1498,4,21,14.5437,3.35816,1719,4,27,16.6893,4.07462,0,22,6.76257,4.8675,0,19,1.78497,2.06544,0,10,3.1071,1.49772,0,15,4.57951,2.04484,67630,300000,50000000,237302673,1,3375,1194,35.38,7461,--,67630,410086331,0,0,0,0,397,7461,397499906,1254,300000,50000000,3902394546,397526925,1650000,3903744549,0,0
3_375,65,44,24,8,45,14,33,10,1176,5,21,13.6744,3.37378,2014,12,32,23.4186,5.19048,1442,10,24,16.7674,3.19765,1287,9,23,14.9651,2.9391,1480,11,23,17.2093,3.00432,0,23,6.8429,4.93445,0,20,1.7918,2.01913,0,9,3.08415,1.48876,0,14,4.55902,1.98713,67631,300000,50000000,237341237,1,3376,1195,35.40,4768,--,67631,410098154,0,0,0,0,390,4768,397513717,1255,300000,50000000,3903083111,397540716,1650000,3904433114,4755,0
3_376,60,45,27,8,48,14,37,10,1107,4,24,13.6667,4.02155,1952,13,33,24.0988,5.08837,1377,10,25,17,3.17008,1200,7,24,14.8148,3.18605,1404,10,24,17.3333,3.11111,0,23,6.86639,4.96374,0,22,1.89372,2.24726,0,11,3.09208,1.49279,0,11,4.5612,1.98018,67634,300000,50000000,239927481,1,3377,1196,35.42,4712,--,67634,410122174,0,0,0,0,469,4712,397514306,1256,300000,50000000,3903112856,397541311,1650000,3904462859,4750,0
3_377,65,46,25,6,45,14,35,9,1189,4,22,13.8256,3.25716,1993,10,31,23.1744,5.54515,1447,9,24,16.8256,3.06212,1298,9,24,15.093,2.73491,1482,8,24,17.2326,2.94395,0,24,6.82077,4.91425,0,22,1.81202,2.09987,0,10,3.06475,1.48634,0,12,4.53798,1.99108,67635,300000,50000000,240184068,1,3378,1197,35.44,4646,--,67635,410150616,0,0,0,0,426,4646,397578634,1257,300000,50000000,3906329685,397605634,1650000,3907679688,0,0
3_378,101,45,22,5,42,14,31,9,3404,0,41,27.9016,6.72701,2515,0,30,20.6148,4.85604,2601,0,31,21.3197,4.99716,3752,0,45,30.7541,6.9191,3068,0,36,25.1475,5.71548,0,38,8.99563,7.44205,0,13,1.75164,2.00922,0,13,3.01038,1.95954,0,11,4.4582,2.17,67636,300000,50000000,240212296,0,3379,1197,35.42,6288,--,67636,410155924,0,0,0,0,382,6288,397587422,1258,300000,50000000,3906768445,397614406,1650000,3908118446,5304,0
3_379,61,42,37,6,56,13,45,9,1123,0,22,13.8642,4.01772,1804,4,37,22.2716,6.04308,1365,5,25,16.8519,3.74862,1226,3,21,15.1358,3.1924,1381,3,26,17.0494,3.83583,0,23,6.71448,4.82901,0,17,1.73033,1.84204,0,9,3.06885,1.47053,0,12,4.61448,1.9909,67638,300000,50000000,241190427,1,3380,1198,35.44,4671,--,67638,410167188,0,0,0,0,480,4671,397595198,1259,300000,50000000,3907156538,397622154,1650000,3908506532,4634,0
3_380,25,34,24,8,38,13,30,10,450,3,19,11.25,3.78649,396,2,18,9.9,3.79342,467,5,19,11.675,4.23313,573,7,24,14.325,4.07055,474,5,19,11.85,3.75866,0,23,6.60464,4.77456,0,7,1.38525,1.02066,0,9,3.02514,1.41264,0,11,4.70137,1.82159,67639,300000,50000000,241682917,0,3381,1198,35.43,4631,--,67639,410175943,0,0,0,0,454,4631,397605071,1260,300000,50000000,3907652306,397632070,1650000,3909002303,4621,0
3_381,75,45,9,6,29,14,18,9,1333,3,22,13.8854,3.92871,2245,9,36,23.3854,6.32352,1606,9,26,16.7292,3.69538,1412,7,21,14.7083,2.96478,1653,7,26,17.2188,3.72548,0,23,6.78852,4.88654,0,20,1.77869,2.12266,0,10,3.06831,1.47557,0,16,4.59973,2.00332,67640,300000,50000000,242373039,1,3382,1199,35.45,4644,--,67640,410185763,0,0,0,0,433,4644,397641510,1261,300000,50000000,3909474252,397668526,1650000,3910824251,4608,0
