index,area,perimeter,min_xpos,min_ypos,max_xpos,max_ypos,center_x,center_y,integral_CH0,min_CH0,max_CH0,ave_CH0,std_CH0,integral_CH1,min_CH1,max_CH1,ave_CH1,std_CH1,integral_CH2,min_CH2,max_CH2,ave_CH2,std_CH2,integral_CH3,min_CH3,max_CH3,ave_CH3,std_CH3,integral_CH4,min_CH4,max_CH4,ave_CH4,std_CH4,integral_CH1-CH0,min_CH1-CH0,max_CH1-CH0,ave_CH1-CH0,std_CH1-CH0,integral_CH2-CH0,min_CH2-CH0,max_CH2-CH0,ave_CH2-CH0,std_CH2-CH0,integral_CH3-CH0,min_CH3-CH0,max_CH3-CH0,ave_CH3-CH0,std_CH3-CH0,integral_CH4-CH0,min_CH4-CH0,max_CH4-CH0,ave_CH4-CH0,std_CH4-CH0,integral_Est0,min_Est0,max_Est0,ave_Est0,std_Est0,integral_Est1,min_Est1,max_Est1,ave_Est1,std_Est1,id,count,frequency,sort_timestamp,sort,n_sample,n_sort,sort_rate,proc_time,proc_idc,id,abs_time,1st_img,2nd_img,3rd_img,data_ready,proc_begin,proc_time,none,sort,result0,result1,result2,result3,result4
3_4,237,68,44,9,63,30,51,19,4367,0,38,16.2342,9.73406,3825,0,30,14.2193,7.60748,4463,0,32,16.5911,8.26625,5882,0,44,21.8662,10.4922,4628,0,36,17.2045,8.85441,147,0,6,0.546468,1.07812,535,0,10,1.98885,2.54255,1515,0,13,5.63197,2.88604,405,0,6,1.50558,1.71722,85.6536,-0.13818,1,0.318415,0.228164,-8.83646,-0.373371,0.358262,-0.0328493,0.129995,26098,273127,50000000,367625774,0,3005,1,0.03,3967,--,26098,28692082,0,0,0,0,256,3967,,0,160,0.333082,0.0499855,53.2931,7.99769
3_5,203,62,44,10,62,29,51,18,3731,0,38,16.0819,10.2106,3266,0,32,14.0776,8.01201,3780,0,33,16.2931,8.51825,5033,0,45,21.694,10.8924,3951,0,36,17.0302,9.24634,128,0,4,0.551724,1.05328,464,0,9,2,2.64086,1302,0,13,5.61207,3.08855,349,0,6,1.50431,1.86852,82.8437,-0.141703,1,0.357085,0.254229,-8.2549,-0.475035,0.394411,-0.0355815,0.133018,26099,300000,50000000,367676374,0,3006,1,0.03,3088,--,26099,28713600,0,0,0,0,256,3088,,0,191,0.30432,0.0540129,58.1251,10.3165
3_6,210,59,44,10,62,28,51,18,3691,0,36,15.5084,10.1297,3276,0,29,13.7647,8.09991,3824,0,33,16.0672,8.74305,4993,0,42,20.979,10.844,3944,0,35,16.5714,9.32925,103,0,5,0.432773,0.917671,463,0,9,1.94538,2.51574,1302,0,12,5.47059,3.07695,353,0,6,1.48319,1.70446,82.7753,-0.0769845,1,0.347795,0.253578,-10.3706,-0.453363,0.336787,-0.0435739,0.140529,26104,300000,50000000,368599823,0,3007,1,0.03,3089,--,26104,28728237,0,0,0,0,284,3089,,0,193,0.340432,0.0666122,65.7034,12.8562
3_7,193,60,43,11,62,28,51,18,3347,0,38,15.1448,10.6264,2984,0,31,13.5023,8.34148,3461,0,36,15.6606,9.22508,4541,0,44,20.5475,11.6333,3579,0,37,16.1946,9.8161,141,0,7,0.638009,1.22019,438,0,10,1.9819,2.54367,1194,0,13,5.40271,3.26171,339,0,6,1.53394,1.82863,68.7114,-0.20981,1,0.310911,0.247057,-5.49086,-0.485576,0.47651,-0.0248455,0.142984,26105,300000,50000000,369029681,0,3008,1,0.03,3045,--,26105,28733130,0,0,0,0,272,3045,,0,177,0.318378,0.0685736,56.3529,12.1375
3_8,227,65,43,8,62,28,50,18,4026,0,37,15.6047,10.2711,3539,0,31,13.7171,8.19868,4124,0,35,15.9845,8.92126,5365,0,43,20.7946,11.0549,4262,0,36,16.5194,9.5008,118,0,5,0.457364,0.972552,491,0,9,1.9031,2.52628,1340,0,13,5.1938,3.03488,369,0,6,1.43023,1.7064,91.3773,-0.252931,1,0.354176,0.255952,-8.18834,-0.443989,0.441144,-0.0317378,0.140074,26106,300000,50000000,369218697,0,3009,1,0.03,3359,--,26106,28741720,0,0,0,0,264,3359,,0,190,0.342234,0.0710173,65.0244,13.4933
3_9,348,101,46,9,73,30,57,18,6471,0,37,16.4656,10.3525,5076,0,28,12.916,7.73581,5696,0,33,14.4936,8.30926,8389,0,44,21.3461,11.493,6409,0,35,16.3079,9.26452,147,0,5,0.374046,0.891029,526,0,8,1.33842,2.18017,1920,0,15,4.8855,3.2022,430,0,6,1.09415,1.6635,112.523,-0.20094,1,0.286317,0.219011,-10.5222,-0.455142,0.348196,-0.026774,0.108832,26107,300000,50000000,369295171,0,3010,1,0.03,3410,--,26107,28745547,0,0,0,0,318,3410,,0,347,0.33496,0.0146901,116.231,5.09746
3_10,172,57,44,10,62,28,50,17,3209,0,40,16.2071,10.8037,2755,0,32,13.9141,8.42182,3162,0,35,15.9697,9.03523,4179,0,47,21.1061,11.1927,3317,0,38,16.7525,9.74547,106,0,5,0.535354,1.08538,338,0,9,1.70707,2.58884,970,0,13,4.89899,3.12854,248,0,6,1.25253,1.83866,65.3176,-0.0758956,0.971882,0.329887,0.239859,-0.78983,-0.383604,0.284421,-0.00398904,0.112692,26110,300000,50000000,370317610,0,3011,1,0.03,3092,--,26110,28750556,0,0,0,0,281,3092,,0,142,0.284601,0.0523383,40.4133,7.43205
3_11,189,56,43,10,61,28,50,18,3317,0,37,15.5,10.5258,2871,0,30,13.4159,8.28352,3388,0,34,15.8318,9.10785,4349,0,43,20.3224,11.2563,3475,0,36,16.2383,9.6361,93,0,5,0.434579,1.02443,410,0,9,1.91589,2.62668,1032,0,13,4.82243,3.1484,288,0,7,1.34579,1.75937,69.9039,-0.146041,1,0.326654,0.250645,-3.81,-0.497083,0.278793,-0.0178037,0.130603,26111,300000,50000000,370346163,0,3012,1,0.03,3100,--,26111,28767451,0,0,0,0,258,3100,,0,186,0.320133,0.0693076,59.5448,12.8912
3_12,432,90,43,7,74,30,56,17,7912,0,40,16.7273,10.1237,6342,0,29,13.408,7.59774,7139,0,35,15.093,8.21795,10096,0,48,21.3446,11.1366,7863,0,37,16.6237,9.05013,196,0,6,0.414376,1.0732,609,0,10,1.28753,2.26327,2185,0,14,4.61945,3.02334,477,0,6,1.00846,1.63081,140.809,-0.286756,1,0.297694,0.224408,-5.70135,-0.448847,0.535511,-0.0120536,0.116729,26116,300000,50000000,370823256,0,3013,1,0.03,3218,--,26116,28775701,0,0,0,0,345,3218,,0,367,0.297861,0.0202315,109.315,7.42495
3_13,169,55,42,12,60,28,50,18,2936,0,36,15.0564,10.5758,2582,0,30,13.241,8.3922,3021,0,33,15.4923,9.14351,3946,0,44,20.2359,11.4572,3113,0,36,15.9641,9.71986,105,0,5,0.538462,1.0681,379,0,9,1.94359,2.47073,1010,0,13,5.17949,3.04388,282,0,5,1.44615,1.74853,64.312,-0.141038,1,0.329805,0.253172,-4.36437,-0.497059,0.377564,-0.0223814,0.133901,26121,300000,50000000,372083575,0,3014,1,0.03,4730,--,26121,28801968,0,0,0,0,417,4730,,0,162,0.260895,0.0499738,42.2649,8.09576
3_14,322,77,42,9,68,29,53,18,5972,0,40,16.7283,10.6161,4950,0,29,13.8655,8.03033,5700,0,31,15.9664,8.64676,7762,0,47,21.7423,11.7037,6100,0,36,17.0868,9.62785,137,0,4,0.383754,0.860633,514,0,7,1.43978,2.18215,1790,0,14,5.01401,3.03247,402,0,6,1.12605,1.60995,101.398,-0.244633,1,0.284029,0.217978,-8.1307,-0.489281,0.412634,-0.0227751,0.110891,26123,299028,50000000,372687576,0,3015,1,0.03,4670,--,26123,28807863,0,0,0,0,398,4670,,0,261,0.317026,0.0512257,82.7438,13.3699
3_15,257,104,41,9,72,30,54,18,4759,0,66,15.6546,12.5953,3788,0,48,12.4605,9.12514,4169,0,47,13.7138,9.46846,5815,0,65,19.1283,12.2954,4621,0,56,15.2007,10.6618,127,0,5,0.417763,1.0418,442,0,9,1.45395,2.29942,1080,0,14,3.55263,3.3752,328,0,6,1.07895,1.63645,68.5536,-0.0406025,1,0.225505,0.208212,1.27371,-0.461106,0.332045,0.00418984,0.0966667,26124,300000,50000000,372910401,0,3016,1,0.03,4822,--,26124,28814965,0,0,0,0,400,4822,,0,176,0.213163,0.0289901,37.5166,5.10226
3_16,191,60,41,10,61,27,49,17,3591,0,41,16.3973,10.9069,3041,0,31,13.8858,8.50843,3575,0,35,16.3242,9.24106,4711,0,47,21.5114,11.4071,3728,0,38,17.0228,9.88539,107,0,8,0.488584,1.17959,425,0,11,1.94064,2.84471,1122,0,12,5.12329,3.02627,300,0,7,1.36986,1.8666,67.4482,-0.0247568,1,0.307982,0.216423,-3.44954,-0.328843,0.443195,-0.0157513,0.117496,26126,300000,50000000,372957552,0,3017,1,0.03,4708,--,26126,28819398,0,0,0,0,523,4708,,0,168,0.291272,0.0498687,48.9337,8.37794
3_17,190,58,41,11,60,28,49,18,3220,0,38,14.8387,10.4413,2821,0,31,13,8.3202,3340,0,35,15.3917,9.06396,4351,0,44,20.0507,11.304,3437,0,37,15.8387,9.65281,96,0,6,0.442396,1.04624,446,0,9,2.0553,2.5986,1131,0,12,5.21198,3.29099,329,0,6,1.51613,1.79116,74.1509,-0.079526,0.936605,0.341709,0.250538,-7.30524,-0.453658,0.262793,-0.0336647,0.134962,26128,300000,50000000,373337961,0,3018,1,0.03,4721,--,26128,28825319,0,0,0,0,453,4721,,0,173,0.272788,0.0508161,47.1923,8.79119
3_18,188,61,75,8,92,28,82,17,3370,0,38,15.53,10.5621,2941,0,32,13.553,8.42797,3395,0,37,15.6452,9.18867,4424,0,44,20.3871,11.6056,3537,0,38,16.2995,9.83775,91,0,4,0.419355,0.942686,354,0,8,1.63134,2.23762,1054,0,13,4.85714,2.9889,272,0,6,1.25346,1.61653,66.3339,-0.221271,1,0.305686,0.243466,-4.29991,-0.493016,0.4195,-0.0198152,0.129987,26130,300000,50000000,373515444,0,3019,1,0.03,7814,--,26130,28831457,0,0,0,0,506,7814,,0,150,0.198263,0.0286555,29.7395,4.29832
3_19,204,62,40,10,59,28,48,18,3516,0,39,15.0901,10.409,3086,0,32,13.2446,8.23815,3618,0,36,15.5279,9.0554,4729,0,45,20.2961,11.2102,3739,0,38,16.0472,9.61144,120,0,5,0.515021,1.09661,465,0,10,1.99571,2.57838,1213,0,14,5.20601,3.21752,345,0,7,1.48069,1.74828,76.5229,-0.227774,1,0.328424,0.266278,-6.17865,-0.486126,0.474135,-0.0265178,0.157669,26134,300000,50000000,374106575,0,3020,1,0.03,3059,--,26134,28841177,0,0,0,0,266,3059,,0,165,0.261146,0.0433566,43.0891,7.15383
3_20,235,70,41,8,60,29,48,18,4157,0,37,15.5112,10.0864,3649,0,30,13.6157,8.0649,4184,0,31,15.6119,8.58358,5575,0,42,20.8022,10.8195,4387,0,35,16.3694,9.28255,129,0,5,0.481343,1.01648,470,0,9,1.75373,2.34023,1418,0,11,5.29104,2.87248,368,0,5,1.37313,1.62615,90.2894,-0.214925,1,0.336901,0.241384,-8.76455,-0.457461,0.453042,-0.0327036,0.141543,26136,292616,50000000,374643011,0,3021,1,0.03,2327,--,26136,28847073,0,0,0,0,247,2327,,0,205,0.333921,0.0667305,68.4537,13.6797
3_21,304,74,51,8,70,30,59,18,10062,0,77,29.5941,19.2557,6465,0,51,19.0147,11.9557,7003,0,65,20.5971,12.6076,12033,0,86,35.3912,20.2976,8898,0,67,26.1706,15.5681,36,0,4,0.105882,0.509291,185,0,9,0.544118,1.52849,1978,0,21,5.81765,3.94323,212,0,5,0.623529,1.22931,81.4421,-0.0175002,1,0.239536,0.172166,-10.5233,-0.37878,0.117952,-0.0309509,0.0805173,26137,252047,50000000,374868775,0,3022,1,0.03,4632,--,26137,28854124,0,0,0,0,414,4632,,0,315,0.31372,-0.00862969,98.8218,-2.71835
3_22,210,60,40,10,58,28,47,18,3870,0,38,16.1925,10.5531,3389,0,30,14.1799,8.22875,3918,0,34,16.3933,8.94498,5133,0,43,21.477,10.9917,4069,0,36,17.0251,9.53519,117,0,6,0.48954,1.00568,477,0,8,1.99582,2.58172,1263,0,12,5.28452,3.13213,358,0,6,1.49791,1.78762,90.3921,-0.157379,1,0.37821,0.267721,-7.50176,-0.483042,0.384631,-0.0313881,0.154641,26139,300000,50000000,375329242,0,3023,1,0.03,4907,--,26139,28858716,0,0,0,0,551,4907,,0,172,0.307755,0.0553562,52.9338,9.52127
3_23,189,60,41,9,58,29,47,17,3184,0,32,14.6728,9.65577,2742,0,26,12.6359,8.02997,3187,0,28,14.6866,8.8011,4096,0,36,18.8756,10.4647,3303,0,30,15.2212,9.09788,72,0,5,0.331797,0.864323,341,0,10,1.57143,2.62138,913,0,12,4.20737,3.26387,250,0,7,1.15207,1.77538,54.3178,0,0.756857,0.250312,0.180537,-2.60967,-0.326505,0.282956,-0.0120261,0.093738,26140,300000,50000000,375440855,0,3024,1,0.03,3073,--,26140,28867678,0,0,0,0,238,3073,,0,167,0.228173,0.0481761,38.1049,8.0454
3_24,231,65,40,10,60,29,48,18,4173,0,37,15.9885,10.2638,3662,0,30,14.0307,8.02958,4266,0,34,16.3448,8.72504,5590,0,45,21.4176,10.7987,4423,0,36,16.9464,9.35163,136,0,5,0.521073,1.00789,500,0,9,1.91571,2.4745,1417,0,13,5.42912,2.86874,380,0,6,1.45594,1.72512,85.4698,-0.0738199,1,0.327471,0.220545,-7.40044,-0.474835,0.243278,-0.0283542,0.110961,26144,300000,50000000,375971369,0,3025,1,0.03,3036,--,26144,28877465,0,0,0,0,276,3036,,0,200,0.306833,0.0569579,61.3665,11.3916
3_25,201,61,40,10,57,29,47,18,3541,0,36,15.3957,10.0336,3170,0,30,13.7826,7.86769,3682,0,33,16.0087,8.51597,4784,0,42,20.8,10.4326,3800,0,35,16.5217,9.08161,125,0,4,0.543478,0.989214,478,0,8,2.07826,2.53205,1243,0,13,5.40435,3.01402,375,0,6,1.63043,1.80529,70.175,-0.211692,0.855278,0.305109,0.211257,-5.96776,-0.388436,0.40134,-0.0259468,0.128326,26146,300000,50000000,376249670,0,3026,1,0.03,2331,--,26146,28885488,0,0,0,0,222,2331,,0,194,0.291244,0.0545406,56.5013,10.5809
3_26,219,68,39,8,58,29,46,17,3945,0,37,15.7171,10.5053,3399,0,29,13.5418,8.35047,3903,0,33,15.5498,9.00556,5241,0,42,20.8805,11.2091,4126,0,35,16.4382,9.61858,122,0,6,0.486056,1.06875,419,0,9,1.66932,2.42953,1296,0,13,5.16335,3.02335,331,0,6,1.31873,1.76791,93.6665,-0.0869872,1,0.373173,0.275036,-7.58316,-0.577512,0.469697,-0.0302118,0.150741,26148,300000,50000000,376563941,0,3027,1,0.03,2323,--,26148,28890819,0,0,0,0,174,2323,,0,220,0.344447,0.0671617,75.7784,14.7756
3_27,210,67,39,10,58,30,46,18,3883,0,40,16.112,10.3999,3386,0,31,14.0498,8.23599,3879,0,33,16.0954,8.70847,5101,0,45,21.166,10.7436,4069,0,37,16.8838,9.38586,122,0,6,0.506224,1.04314,424,0,8,1.75934,2.42398,1218,0,11,5.05394,2.81689,329,0,6,1.36515,1.6968,76.9415,-0.125748,1,0.319259,0.23776,-2.78907,-0.372433,0.427044,-0.0115729,0.127734,26151,258781,50000000,377202055,0,3028,1,0.03,2214,--,26151,28898935,0,0,0,0,176,2214,,0,171,0.30879,0.0658522,52.8031,11.2607
3_28,221,67,39,8,58,29,46,18,3874,0,36,15.373,10.0445,3408,0,30,13.5238,8.01508,3954,0,33,15.6905,8.75456,5245,0,43,20.8135,11.0569,4117,0,35,16.3373,9.33425,110,0,5,0.436508,0.946975,443,0,9,1.75794,2.37232,1371,0,12,5.44048,2.9735,355,0,5,1.40873,1.66297,86.3904,-0.135229,1,0.342819,0.246847,-12.3423,-0.415232,0.371911,-0.0489774,0.130628,26152,285267,50000000,377579340,0,3029,1,0.03,2306,--,26152,28905044,0,0,0,0,195,2306,,0,193,0.341061,0.0643169,65.8247,12.4132
3_29,186,63,39,10,57,29,45,17,3506,0,41,16.307,10.6896,3015,0,35,14.0233,8.32002,3492,0,36,16.2419,8.80999,4642,0,49,21.5907,11.2787,3655,0,40,17,9.65787,96,0,4,0.446512,0.93295,393,0,8,1.82791,2.54141,1136,0,15,5.28372,3.09515,286,0,5,1.33023,1.76734,62.2271,-0.128781,1,0.289428,0.225927,-5.37632,-0.505009,0.306791,-0.0250061,0.113402,26153,300000,50000000,377846154,0,3030,1,0.03,2352,--,26153,28912612,0,0,0,0,232,2352,,0,168,0.296386,0.0507329,49.7929,8.52313
3_30,229,68,38,8,57,29,45,18,4038,0,37,15.4713,10.0289,3510,0,30,13.4483,7.98623,4091,0,34,15.6743,8.72116,5439,0,43,20.8391,10.9666,4271,0,35,16.364,9.29764,115,0,5,0.440613,0.98325,449,0,9,1.72031,2.34119,1401,0,12,5.36782,2.97801,357,0,5,1.36782,1.64549,95.513,-0.230453,1,0.36595,0.268592,-11.7705,-0.49781,0.517399,-0.0450976,0.154748,26154,300000,50000000,378143868,0,3031,1,0.03,2315,--,26154,28917944,0,0,0,0,225,2315,,0,179,0.308799,0.0500284,55.2749,8.95509
3_31,192,61,39,10,58,28,45,17,3591,0,41,16.2489,10.7323,3103,0,33,14.0407,8.38028,3561,0,35,16.1131,8.80512,4725,0,48,21.3801,11.1571,3732,0,38,16.8869,9.63735,119,0,4,0.538462,1.07822,404,0,9,1.82805,2.58035,1134,0,13,5.13122,3.00918,286,0,5,1.29412,1.75396,63.7496,-0.279373,1,0.28846,0.22775,-1.97221,-0.477868,0.403208,-0.00892403,0.125083,26155,292707,50000000,378536191,0,3032,1,0.03,2285,--,26155,28923890,0,0,0,0,199,2285,,0,160,0.294366,0.0501995,47.0986,8.03193
3_32,192,57,38,10,55,28,45,18,3410,0,35,15.5708,10.0682,2994,0,31,13.6712,8.12076,3514,0,32,16.0457,8.90681,4561,0,42,20.8265,11.0713,3614,0,35,16.5023,9.42472,95,0,4,0.43379,0.997234,412,0,9,1.88128,2.52197,1151,0,12,5.25571,3.09195,305,0,6,1.39269,1.7098,80.2647,-0.150655,1,0.366506,0.273178,-8.61579,-0.445533,0.394995,-0.0393415,0.147988,26156,300000,50000000,378793650,0,3033,1,0.03,2371,--,26156,28931748,0,0,0,0,226,2371,,0,180,0.332098,0.0638785,59.7776,11.4981
3_33,199,58,39,10,56,28,46,18,3589,0,35,15.8106,10.3308,3139,0,31,13.8282,8.14362,3686,0,33,16.2379,8.89269,4783,0,42,21.0705,10.9912,3806,0,35,16.7665,9.49626,109,0,5,0.480176,1.05918,435,0,9,1.9163,2.57008,1194,0,12,5.25991,3.00196,332,0,7,1.46256,1.82304,89.6446,-0.141358,1,0.39491,0.270689,-7.38721,-0.543237,0.46569,-0.0325428,0.142997,26157,300000,50000000,378839521,0,3034,1,0.03,2325,--,26157,28936875,0,0,0,0,226,2325,,0,170,0.325879,0.0681588,55.3994,11.587
3_34,417,88,40,7,68,30,51,18,7417,0,39,16.2298,9.79761,6030,0,30,13.1947,7.56788,6813,0,32,14.9081,8.25551,9686,0,45,21.1947,10.8764,7486,0,36,16.3807,8.90526,186,0,6,0.407002,0.961283,722,0,9,1.57987,2.36372,2272,0,16,4.97155,3.15279,559,0,6,1.22319,1.6887,123.204,-0.0674463,1,0.269594,0.208126,-10.6245,-0.431594,0.386899,-0.0232483,0.104011,26160,259998,50000000,379437443,0,3035,1,0.03,2426,--,26160,28943495,0,0,0,0,267,2426,,0,367,0.336765,0.0205933,123.593,7.55774
3_35,217,65,38,10,57,30,45,18,3984,0,38,16.1296,10.1011,3487,0,31,14.1174,8.01052,4029,0,33,16.3117,8.47693,5269,0,45,21.332,10.4441,4199,0,36,17,9.1071,128,0,6,0.518219,1.10147,490,0,9,1.98381,2.63266,1285,0,12,5.20243,3.06467,367,0,6,1.48583,1.85911,82.8902,-0.122039,1,0.335588,0.238546,-5.06434,-0.46557,0.410785,-0.0205034,0.139934,26165,300000,50000000,380206712,0,3036,1,0.03,2300,--,26165,28957415,0,0,0,0,228,2300,,0,166,0.309715,0.0614157,51.4127,10.195
3_36,198,62,37,10,56,29,44,18,3572,0,38,15.7357,10.0895,3175,0,31,13.9868,8.03104,3659,0,33,16.1189,8.69599,4791,0,43,21.1057,10.6514,3787,0,36,16.6828,9.21385,143,0,7,0.629956,1.23623,457,0,9,2.01322,2.60037,1219,0,14,5.37004,3.12931,346,0,7,1.52423,1.80871,71.7089,-0.2261,0.90556,0.315898,0.23126,-4.07785,-0.448347,0.524926,-0.0179641,0.133927,26166,300000,50000000,380239359,0,3037,1,0.03,2371,--,26166,28965137,0,0,0,0,255,2371,,0,176,0.308923,0.06519,54.3705,11.4734
3_37,3,8,49,28,53,30,50,28,155,18,21,19.375,1.31696,162,17,23,20.25,2.16506,174,19,25,21.75,2.38485,208,23,30,26,2.54951,174,20,24,21.75,1.85405,9,0,3,1.125,1.05327,19,1,4,2.375,1.31696,53,5,9,6.625,1.31696,19,1,3,2.375,0.695971,4.51157,0.250744,0.896841,0.563947,0.18457,-0.0293443,-0.182554,0.244339,-0.00366804,0.147759,26168,300000,50000000,380487272,0,3038,1,0.03,2402,--,26168,28968503,0,0,0,0,245,2402,,1,2784,0.169113,0.0760185,470.81,211.635
3_38,185,60,37,11,56,29,44,19,3290,0,43,15.446,10.7944,2883,0,36,13.5352,8.49164,3333,0,39,15.6479,9.09021,4396,0,51,20.6385,11.6658,3472,0,42,16.3005,9.88734,123,0,5,0.577465,1.10052,404,0,9,1.89671,2.40669,1106,0,13,5.19249,3.13777,311,0,6,1.46009,1.7508,63.1347,-0.208511,1,0.296407,0.254997,-3.39418,-0.442108,0.309468,-0.0159351,0.127641,26169,300000,50000000,380683976,0,3039,1,0.03,3043,--,26169,28970764,0,0,0,0,227,3043,,0,138,0.262855,0.0448882,36.274,6.19457
3_39,295,77,54,9,79,30,67,18,5350,0,42,16.2121,11.3369,4422,0,34,13.4,9.32822,5019,0,38,15.2091,10.2683,6815,0,49,20.6515,12.9171,5393,0,41,16.3424,10.8558,99,0,9,0.3,1.02292,289,0,8,0.875758,1.80564,1465,0,12,4.43939,2.90208,249,0,7,0.754545,1.43032,96.8274,-0.301276,0.945301,0.293416,0.255035,-7.94093,-0.35028,0.562627,-0.0240634,0.108266,26170,300000,50000000,380996515,0,3040,1,0.03,2300,--,26170,28974705,0,0,0,0,201,2300,,0,455,0.266368,0.0553087,121.198,25.1655
3_40,190,62,37,9,55,29,43,17,3628,0,41,16.5662,10.6543,3095,0,33,14.1324,8.41318,3533,0,34,16.1324,8.64077,4725,0,47,21.5753,11.0519,3748,0,38,17.1142,9.56023,96,0,6,0.438356,1.03791,344,0,9,1.57078,2.38493,1097,0,14,5.00913,2.88753,263,0,6,1.20091,1.70034,71.0598,-0.283239,1,0.324474,0.239423,-3.71637,-0.51493,0.536983,-0.0169697,0.128625,26172,277232,50000000,381024585,0,3041,1,0.03,2364,--,26172,28980953,0,0,0,0,274,2364,,0,174,0.29903,0.0741383,52.0311,12.9001
3_41,196,61,36,10,55,29,43,18,3547,0,38,15.9058,10.4493,3131,0,30,14.0404,8.19073,3622,0,33,16.2422,8.93598,4735,0,43,21.2332,10.9928,3760,0,36,16.861,9.50636,132,0,6,0.591928,1.11223,462,0,9,2.07175,2.7307,1188,0,13,5.32735,3.09136,348,0,7,1.56054,1.9046,80.7377,-0.160643,1,0.362053,0.256652,-4.46927,-0.401048,0.452115,-0.0200416,0.132916,26178,300000,50000000,382125436,0,3042,1,0.03,4631,--,26178,28996257,0,0,0,0,466,4631,,0,175,0.308041,0.0655256,53.9072,11.467
3_42,219,64,36,8,55,28,43,17,3834,0,38,15.3976,10.4838,3417,0,31,13.7229,8.39006,3929,0,35,15.7791,9.12009,5122,0,44,20.5703,11.3935,4070,0,37,16.3454,9.71859,148,0,7,0.594378,1.20912,463,0,9,1.85944,2.57114,1288,0,12,5.17269,3.15565,360,0,6,1.44578,1.80974,85.4213,-0.157019,1,0.343058,0.261756,-4.8886,-0.480783,0.558552,-0.019633,0.142746,26179,300000,50000000,382389404,0,3043,1,0.03,4514,--,26179,29003718,0,0,0,0,370,4514,,0,172,0.333533,0.0747236,57.3676,12.8525
3_43,159,57,37,11,54,28,43,18,3060,0,45,16.5405,12.0036,2600,0,37,14.0541,9.37837,2992,0,40,16.173,9.98877,3974,0,52,21.4811,13.1248,3148,0,43,17.0162,11.0029,82,0,4,0.443243,0.963255,331,0,9,1.78919,2.50057,914,0,14,4.94054,3.10043,224,0,6,1.21081,1.65183,52.6656,-0.205953,1,0.284679,0.2605,-1.67649,-0.45119,0.343824,-0.00906211,0.123254,26180,300000,50000000,382622691,0,3044,1,0.03,7697,--,26180,29009013,0,0,0,0,475,7697,,0,138,0.276783,0.0450784,38.1961,6.22082
3_44,172,60,37,10,54,29,43,18,3291,0,42,16.455,10.835,2774,0,34,13.87,8.3026,3221,0,37,16.105,8.81215,4311,0,49,21.555,11.3334,3396,0,40,16.98,9.69946,84,0,5,0.42,1.01173,325,0,9,1.625,2.29224,1020,0,13,5.1,2.94958,248,0,5,1.24,1.61629,62.7116,-0.141711,1,0.313558,0.242155,-4.81928,-0.433855,0.375193,-0.0240964,0.13068,26181,300000,50000000,382877467,0,3045,1,0.03,4947,--,26181,29013657,0,0,0,0,412,4947,,0,167,0.299268,0.0495445,49.9778,8.27393
3_45,437,95,70,7,98,30,81,18,10240,0,50,21.2448,12.1878,7886,0,38,16.361,8.77534,9003,0,40,18.6784,9.38494,13065,0,56,27.1058,12.7835,10043,0,45,20.8361,10.6085,124,0,5,0.257261,0.827559,561,0,10,1.1639,2.16922,2827,0,15,5.86515,3.17414,514,0,7,1.06639,1.61546,164.14,-0.11775,1,0.34054,0.228696,-30.1364,-0.518461,0.259037,-0.0625237,0.12697,26182,300000,50000000,382910770,0,3046,1,0.03,5552,--,26182,29018778,0,0,0,0,483,5552,,0,375,0.295637,0.024309,110.864,9.11587
3_46,219,63,36,10,55,28,43,18,3927,0,37,15.7711,10.2753,3483,0,29,13.988,8.10101,4056,0,33,16.2892,8.80334,5245,0,43,21.0643,10.7582,4177,0,35,16.7751,9.34123,126,0,4,0.506024,0.998475,497,0,9,1.99598,2.65181,1318,0,12,5.29317,3.14291,383,0,6,1.53815,1.85183,89.9336,0,1,0.361179,0.239633,-8.07191,-0.447497,0.303914,-0.0324173,0.125847,26185,300000,50000000,383521454,0,3047,1,0.03,5194,--,26185,29030354,0,0,0,0,421,5194,,0,161,0.318019,0.0646175,51.2011,10.4034
3_47,199,60,35,9,53,28,42,18,3584,0,39,15.7885,10.2058,3095,0,30,13.6344,8.15182,3671,0,34,16.1718,8.84828,4783,0,44,21.0705,10.9176,3789,0,36,16.6916,9.39782,83,0,7,0.365639,1.0339,411,0,9,1.81057,2.57987,1199,0,12,5.28194,3.0761,310,0,6,1.36564,1.76187,87.6074,-0.165734,1,0.385935,0.262444,-10.2241,-0.501126,0.654824,-0.0450401,0.172026,26188,300000,50000000,384291885,0,3048,1,0.03,4668,--,26188,29043956,0,0,0,0,462,4668,,0,175,0.283922,0.0476963,49.6863,8.34685
3_48,224,68,35,8,54,29,42,18,3883,0,38,15.168,10.261,3395,0,30,13.2617,8.18523,3977,0,34,15.5352,8.84848,5192,0,43,20.2812,10.9765,4111,0,36,16.0586,9.45303,96,0,4,0.375,0.866025,465,0,9,1.81641,2.43539,1309,0,14,5.11328,3.05785,354,0,6,1.38281,1.63278,83.5156,-0.0753727,1,0.326233,0.229922,-9.56818,-0.622169,0.288346,-0.0373757,0.131874,26192,300000,50000000,384885600,0,3049,1,0.03,4899,--,26192,29055062,0,0,0,0,430,4899,,0,177,0.307987,0.0553755,54.5137,9.80146
