index,area,ave0,ave1,ave2,int0,int1,int2,std0,std1,std2,sort
8_193,1534,-0.00447665,0.0261911,0,-6.86719,40.1772,0,0.0862881,0.0374836,0,0
8_194,202,0.00826969,0.0169243,0,1.67048,3.41872,0,0.0800422,0.0312211,0,0
8_195,406,0.00829138,0.0249269,0,3.3663,10.1203,0,0.087276,0.0408956,0,0
8_196,731,-0.00661999,0.0220639,0,-4.83921,16.1287,0,0.0814357,0.0377535,0,0
8_197,940,0.0241746,0.0208494,0,22.7241,19.5984,0,0.0846058,0.0283997,0,0
8_198,1205,0.0103103,0.0167306,0,12.4239,20.1603,0,0.084952,0.0356522,0,0
8_199,49,-0.0263978,0.00942461,0,-1.29349,0.461806,0,0.0792173,0.0263038,0,0
8_200,273,-0.00782032,0.0239636,0,-2.13495,6.54205,0,0.0835723,0.0332745,0,0
8_201,1225,0.00835935,0.0171832,0,10.2402,21.0494,0,0.0860021,0.0311624,0,0
8_202,312,0.0310229,0.00749903,0,9.67914,2.3397,0,0.115947,0.0337154,0,0
8_203,119,0.0167583,0.0238138,0,1.99424,2.83384,0,0.0691277,0.0298837,0,0
8_204,892,0.000594653,0.0127096,0,0.53043,11.337,0,0.0943264,0.0331003,0,0
8_205,397,0.0239477,0.0133343,0,9.50723,5.29371,0,0.107684,0.0345321,0,0
8_206,1094,0.0171092,0.0129515,0,18.7175,14.1689,0,0.087665,0.0324923,0,0
8_207,286,0.0464977,0.0167026,0,13.2983,4.77695,0,0.120252,0.0339817,0,0
8_208,644,0.0176068,0.0194852,0,11.3388,12.5485,0,0.0854672,0.0332281,0,0
8_209,675,0.00397013,0.0260561,0,2.67984,17.5879,0,0.0907173,0.036134,0,0
8_210,446,-0.00211239,0.0334811,0,-0.942126,14.9326,0,0.0842711,0.0368618,0,0
8_211,875,0.106573,-0.00263057,0,93.2515,-2.30175,0,0.152413,0.0447427,0,1
8_212,708,0.0171364,0.0182623,0,12.1325,12.9297,0,0.0855076,0.0359797,0,0
8_213,588,0.0478091,0.0169075,0,28.1117,9.94163,0,0.0994636,0.0363755,0,0
8_214,906,0.0509206,0.0137792,0,46.134,12.484,0,0.170284,0.0519193,0,1
8_215,446,0.00759025,0.0236237,0,3.38525,10.5362,0,0.0855438,0.03396,0,0
8_216,653,-0.000839672,0.0170882,0,-0.548306,11.1586,0,0.0846599,0.0334597,0,0
8_217,377,0.0134482,0.0200135,0,5.06998,7.5451,0,0.0872368,0.0339662,0,0
8_218,176,0.011902,0.0126761,0,2.09475,2.23099,0,0.080577,0.0295558,0,0
8_219,771,-0.00977223,0.0304856,0,-7.53439,23.5044,0,0.0898677,0.0343099,0,0
8_220,163,0.00883027,0.0305554,0,1.43933,4.98053,0,0.0810749,0.0287892,0,0
8_221,31,0.0777834,0.00192015,0,2.41129,0.0595246,0,0.110339,0.0383086,0,0
8_222,0,0,0,0,0,0,0,0,0,0,0
8_223,738,0.277514,-0.0398374,0,204.805,-29.4,0,0.423616,0.0979902,0,1
8_224,565,0.0191926,0.0162446,0,10.8438,9.1782,0,0.0937953,0.0280206,0,0
8_225,597,-0.000903022,0.0221099,0,-0.539104,13.1996,0,0.0884963,0.0407848,0,0
8_226,705,0.0125434,0.0278672,0,8.84313,19.6464,0,0.094696,0.0355592,0,0
8_227,778,0.00370525,0.0209026,0,2.88268,16.2623,0,0.0846224,0.0397627,0,0
8_228,54,-0.00359182,0.026709,0,-0.193958,1.44229,0,0.0880284,0.0325299,0,0
8_229,280,-0.00508758,0.0232234,0,-1.42452,6.50254,0,0.0792473,0.0363282,0,0
8_230,948,0.0672256,0.00611126,0,63.7299,5.79347,0,0.0926154,0.0285537,0,0
8_231,396,0.019692,0.014466,0,7.79801,5.72854,0,0.0917177,0.0287707,0,0
8_232,856,0.00431158,0.0265712,0,3.69071,22.745,0,0.0871837,0.0406378,0,0
8_233,756,-0.00542881,0.0106073,0,-4.10418,8.01914,0,0.086691,0.0319064,0,0
8_234,898,0.0088395,0.0202172,0,7.93787,18.1551,0,0.0839363,0.0363726,0,0
8_235,209,-0.0211486,0.0279022,0,-4.42005,5.83156,0,0.0816796,0.0357114,0,0
8_236,449,0.0191252,0.0199888,0,8.58721,8.97495,0,0.0949508,0.0394823,0,0
8_237,39,0.0382322,0.0237883,0,1.49106,0.927744,0,0.0669035,0.0266038,0,0
8_238,332,0.00502412,0.0214667,0,1.66801,7.12695,0,0.0769815,0.0307229,0,0
8_239,491,0.0136872,0.0219158,0,6.72042,10.7606,0,0.0858387,0.0394672,0,0
8_240,33,0.000523211,0.00220698,0,0.017266,0.0728304,0,0.0745124,0.0269788,0,0
8_241,260,-0.0190436,0.0205051,0,-4.95135,5.33133,0,0.0870838,0.0300972,0,0
8_242,502,0.0555837,0.0146374,0,27.903,7.34799,0,0.108698,0.0376309,0,0
8_243,81,-0.00255348,0.0246296,0,-0.206832,1.995,0,0.0759161,0.0247201,0,0
8_244,455,-0.00679621,0.0319244,0,-3.09227,14.5256,0,0.0829193,0.033481,0,0
8_245,364,0.0180486,0.0296256,0,6.56969,10.7837,0,0.0830222,0.0409836,0,0
8_246,561,-0.0055813,0.0210803,0,-3.13111,11.8261,0,0.0825479,0.0314715,0,0
8_247,164,0.00286042,0.0145214,0,0.469108,2.38151,0,0.0837992,0.0284807,0,0
8_248,532,0.0389658,0.0112234,0,20.7298,5.97083,0,0.0964782,0.0301434,0,0
8_249,361,0.00418315,0.0200141,0,1.51012,7.22511,0,0.0817159,0.0365978,0,0
8_250,53,-0.00949873,0.00643725,0,-0.503433,0.341174,0,0.0629572,0.021497,0,0
8_251,0,0,0,0,0,0,0,0,0,0,0
8_252,280,0.00902875,0.0299686,0,2.52805,8.3912,0,0.0893842,0.0369324,0,0
8_253,0,0,0,0,0,0,0,0,0,0,0
8_254,606,0.00884167,0.0243202,0,5.35805,14.738,0,0.0864044,0.0321644,0,0
8_255,258,0.00919488,0.0216886,0,2.37228,5.59566,0,0.0754493,0.0312669,0,0
8_256,236,0.0292691,0.0199039,0,6.9075,4.69732,0,0.0820798,0.0334792,0,0
8_257,849,0.0317518,0.0110141,0,26.9573,9.35101,0,0.110195,0.0345306,0,0
8_258,35,0.0411485,-0.00705349,0,1.4402,-0.246872,0,0.0628151,0.0203297,0,0
8_259,797,-0.00388354,0.0258314,0,-3.09518,20.5876,0,0.0844863,0.0353446,0,0
8_260,1136,-0.00752154,0.0193941,0,-8.54447,22.0317,0,0.0853248,0.0320402,0,0
8_261,129,0.00443962,0.0157128,0,0.572711,2.02695,0,0.0809453,0.0253162,0,0
8_262,796,0.013837,0.0121492,0,11.0142,9.67078,0,0.091495,0.0309692,0,0
8_263,532,0.00614289,0.0244462,0,3.26802,13.0054,0,0.0884632,0.0355856,0,0
8_264,473,-0.00723773,0.021327,0,-3.42344,10.0877,0,0.10282,0.0406135,0,0
8_265,1114,0.0021853,0.0254362,0,2.43442,28.3359,0,0.0882632,0.0326262,0,0
8_266,634,-0.00909011,0.0238103,0,-5.76313,15.0957,0,0.0816412,0.0313877,0,0
8_267,476,-0.00294857,0.0217696,0,-1.40352,10.3623,0,0.0877386,0.0356908,0,0
8_268,1549,0.0140788,0.0191233,0,21.8081,29.622,0,0.0903781,0.0359014,0,0
8_269,59,0.0131698,0.0283289,0,0.777016,1.67141,0,0.0659922,0.024039,0,0
8_270,313,-0.0033708,0.027796,0,-1.05506,8.70016,0,0.0841398,0.031345,0,0
8_271,282,0.00685346,0.0225325,0,1.93267,6.35417,0,0.0856543,0.0344274,0,0
8_272,194,0.0364773,0.00831343,0,7.07659,1.6128,0,0.0844088,0.0265955,0,0
8_273,0,0,0,0,0,0,0,0,0,0,0
8_274,555,-0.000500834,0.0298605,0,-0.277963,16.5726,0,0.0807076,0.038928,0,0
8_275,752,0.0233219,0.012281,0,17.5381,9.23532,0,0.103065,0.0355473,0,0
8_276,272,0.0144576,0.017361,0,3.93247,4.7222,0,0.0867456,0.0345479,0,0
8_277,378,0.0179129,0.0150833,0,6.77108,5.7015,0,0.0998077,0.0362642,0,0
8_278,1054,-0.000976836,0.0251212,0,-1.02958,26.4778,0,0.0848488,0.0346064,0,0
8_279,74,0.0153124,0.0265478,0,1.13312,1.96454,0,0.0798199,0.0309061,0,0
8_280,0,0,0,0,0,0,0,0,0,0,0
8_281,906,-0.00311228,0.0244272,0,-2.81973,22.1311,0,0.0793102,0.0316468,0,0
8_282,85,0.138974,-0.0179127,0,11.8128,-1.52258,0,0.0908255,0.0277289,0,0
8_283,69,-0.00931265,0.0311306,0,-0.642573,2.14801,0,0.0857779,0.0287807,0,0
8_284,260,0.0188353,0.0191302,0,4.89718,4.97386,0,0.084067,0.0336541,0,0
8_285,37,-0.0114018,0.00691533,0,-0.421868,0.255867,0,0.0747722,0.0228895,0,0
8_286,191,-0.0329711,0.0169657,0,-6.29748,3.24045,0,0.0840089,0.0274897,0,0
8_287,196,0.00405716,0.0246918,0,0.795203,4.8396,0,0.0781715,0.0307109,0,0
8_288,304,-0.00434589,0.0166223,0,-1.32115,5.05317,0,0.0844549,0.0321098,0,0
8_289,102,-0.00626045,0.0137385,0,-0.638566,1.40133,0,0.0845532,0.0297496,0,0
8_290,131,-0.00602792,0.0303503,0,-0.789658,3.97589,0,0.0854905,0.0313874,0,0
8_291,0,0,0,0,0,0,0,0,0,0,0
8_292,278,0.0112782,0.0186289,0,3.13534,5.17882,0,0.113925,0.0406962,0,0
8_293,406,0.00105674,0.023528,0,0.429036,9.55235,0,0.0905033,0.035798,0,0
8_294,437,0.00672781,0.0241292,0,2.94005,10.5445,0,0.0850448,0.035108,0,0
8_295,0,0,0,0,0,0,0,0,0,0,0
8_296,0,0,0,0,0,0,0,0,0,0,0
8_297,219,-0.0102247,0.0299949,0,-2.2392,6.56888,0,0.0879769,0.0344059,0,0
8_298,0,0,0,0,0,0,0,0,0,0,0
8_299,0,0,0,0,0,0,0,0,0,0,0
8_300,176,0.00500051,0.0276551,0,0.880089,4.8673,0,0.0854019,0.0382259,0,0
8_301,245,-0.00605997,0.0409412,0,-1.48469,10.0306,0,0.0884482,0.0401965,0,0
8_302,85,-0.0032992,0.027453,0,-0.280432,2.3335,0,0.0742073,0.0284823,0,0
8_303,24,-0.00668714,0.00242541,0,-0.160491,0.0582098,0,0.0701963,0.023674,0,0
8_304,1262,-0.0138377,0.0318738,0,-17.4632,40.2247,0,0.0849729,0.0392229,0,0
8_305,169,-0.00802452,0.0448708,0,-1.35614,7.58316,0,0.0936648,0.0432738,0,0
8_306,980,0.0142634,0.0209235,0,13.9781,20.505,0,0.0906114,0.035396,0,0
8_307,0,0,0,0,0,0,0,0,0,0,0
8_308,94,0.0111714,0.0317931,0,1.05011,2.98855,0,0.0931965,0.0325569,0,0
8_309,370,-0.0133108,0.0194354,0,-4.92499,7.1911,0,0.0829349,0.0275862,0,0
8_310,406,-0.0174861,0.0306442,0,-7.09937,12.4416,0,0.0849305,0.034454,0,0
8_311,377,0.0102311,0.0339292,0,3.85711,12.7913,0,0.0936599,0.0400703,0,0
8_312,48,0.0298128,0.0168583,0,1.43102,0.8092,0,0.0847131,0.0281223,0,0
8_313,895,0.0119179,0.0269887,0,10.6665,24.1549,0,0.0835893,0.0395683,0,0
8_314,911,0.00824097,0.0196472,0,7.50752,17.8986,0,0.0897815,0.0283945,0,0
8_315,138,-0.00765625,0.0219717,0,-1.05656,3.0321,0,0.105197,0.0544393,0,0
8_316,220,0.00758046,0.0141039,0,1.6677,3.10286,0,0.0886139,0.0348043,0,0
8_317,424,0.00965174,0.0268452,0,4.09234,11.3824,0,0.100187,0.0465073,0,0
8_318,542,-0.0193886,0.019972,0,-10.5086,10.8248,0,0.0861433,0.0331012,0,0
8_319,51,0.00827498,0.0101981,0,0.422024,0.520103,0,0.0729892,0.0205913,0,0
8_320,317,0.00116273,0.0258528,0,0.368585,8.19533,0,0.0800915,0.0307276,0,0
8_321,0,0,0,0,0,0,0,0,0,0,0
8_322,0,0,0,0,0,0,0,0,0,0,0
8_323,74,0.00912281,0.00880339,0,0.675088,0.651451,0,0.0775003,0.0282689,0,0
8_324,938,0.0354453,0.00912665,0,33.2477,8.56079,0,0.0921831,0.0292806,0,0
8_325,144,-0.0105422,0.021548,0,-1.51807,3.10291,0,0.0775919,0.0243197,0,0
8_326,882,0.0234975,0.0104424,0,20.7248,9.21021,0,0.0926207,0.0289698,0,0
8_327,122,0.000456424,0.0203362,0,0.0556837,2.48102,0,0.0787834,0.0310395,0,0
8_328,624,0.000811341,0.0250119,0,0.506277,15.6074,0,0.0836311,0.0394734,0,0
8_329,1038,0.0127892,0.0201253,0,13.2752,20.8901,0,0.0866568,0.0342274,0,0
8_330,119,0.0215297,0.0215393,0,2.56203,2.56317,0,0.0881619,0.0342714,0,0
8_331,322,0.0239075,0.0213709,0,7.69823,6.88144,0,0.0842645,0.0388305,0,0
8_332,47,0.0361945,0.0218273,0,1.70114,1.02588,0,0.0979439,0.0255982,0,0
8_333,353,0.0040999,0.0270063,0,1.44727,9.53321,0,0.0861913,0.0367625,0,0
8_334,81,0.0211349,0.0168329,0,1.71193,1.36346,0,0.0828417,0.0256651,0,0
8_335,349,0.0135235,0.0283961,0,4.71971,9.91023,0,0.091629,0.0384172,0,0
8_336,1333,-0.00744125,0.0154578,0,-9.91919,20.6053,0,0.0852876,0.0350478,0,0
8_337,788,0.0022098,0.0179338,0,1.74132,14.1318,0,0.0832091,0.0389688,0,0
8_338,405,-0.00272255,0.0306516,0,-1.10263,12.4139,0,0.0889834,0.0367924,0,0
8_339,287,0.011532,0.0210229,0,3.30968,6.03356,0,0.0767793,0.0279219,0,0
8_340,70,-0.0410184,0.0282114,0,-2.87129,1.9748,0,0.091583,0.0297999,0,0
8_341,414,-0.00134197,0.0271871,0,-0.555576,11.2555,0,0.092192,0.0382067,0,0
8_342,0,0,0,0,0,0,0,0,0,0,0
8_343,1090,0.00393061,0.0157908,0,4.28437,17.2119,0,0.0864891,0.0301445,0,0
8_344,72,0.0225783,0.00646588,0,1.62564,0.465543,0,0.0804424,0.0280632,0,0
8_345,108,0.0418731,0.0168897,0,4.5223,1.82408,0,0.0756108,0.0301866,0,0
8_346,428,0.0291444,0.0163237,0,12.4738,6.98656,0,0.0911225,0.038733,0,0
8_347,0,0,0,0,0,0,0,0,0,0,0
8_348,394,0.020697,0.0242365,0,8.15462,9.54916,0,0.0911871,0.0432902,0,0
8_349,501,0.0302577,0.0170615,0,15.1591,8.54779,0,0.0911894,0.0335707,0,0
8_350,272,0.00614248,0.0362191,0,1.67076,9.85158,0,0.0879142,0.0426331,0,0
8_351,0,0,0,0,0,0,0,0,0,0,0
8_352,26,-0.0358209,0.0167873,0,-0.931343,0.436471,0,0.078009,0.0251026,0,0
8_353,264,0.0301111,0.0132704,0,7.94933,3.50338,0,0.0923289,0.0381195,0,0
8_354,754,-0.0169561,0.0280352,0,-12.7849,21.1385,0,0.0850117,0.026218,0,0
8_355,457,0.0172421,0.0202281,0,7.87965,9.24425,0,0.0900772,0.035791,0,0
8_356,998,-0.0111239,0.0289515,0,-11.1017,28.8936,0,0.0846581,0.0350482,0,0
8_357,44,-0.0165163,0.0169593,0,-0.726719,0.74621,0,0.0724634,0.0218434,0,0
8_358,516,0.0475675,0.00255708,0,24.5448,1.31946,0,0.166602,0.0448716,0,1
8_359,0,0,0,0,0,0,0,0,0,0,0
8_360,133,-0.00644589,0.0187786,0,-0.857303,2.49756,0,0.0792134,0.0260761,0,0
8_361,94,0.012128,0.0173727,0,1.14003,1.63303,0,0.0820333,0.0266047,0,0
8_362,359,0.00442733,0.0270795,0,1.58941,9.72154,0,0.0813551,0.0383445,0,0
8_363,409,0.0120144,0.0211211,0,4.91388,8.63852,0,0.094127,0.0373741,0,0
8_364,155,0.00599613,0.0153206,0,0.929399,2.37469,0,0.0699591,0.0218655,0,0
8_365,410,-0.000169308,0.0282773,0,-0.0694163,11.5937,0,0.0901166,0.0357822,0,0
8_366,296,-0.0113875,0.0197481,0,-3.37069,5.84544,0,0.0875894,0.0292532,0,0
8_367,914,-0.00964297,0.0228394,0,-8.81367,20.8752,0,0.100782,0.0341306,0,0
8_368,153,0.0134212,0.027323,0,2.05344,4.18041,0,0.097812,0.0346511,0,0
8_369,538,0.00136733,0.0245213,0,0.735622,13.1925,0,0.0823177,0.0394785,0,0
8_370,0,0,0,0,0,0,0,0,0,0,0
8_371,375,0.00808983,0.0213029,0,3.03369,7.98859,0,0.0801229,0.0268699,0,0
8_372,235,-0.00118711,0.0268809,0,-0.278972,6.31702,0,0.0925872,0.0309481,0,0
8_373,413,0.00228181,0.0269792,0,0.942389,11.1424,0,0.0820594,0.0324029,0,0
8_374,164,-0.00877968,0.0279217,0,-1.43987,4.57916,0,0.076499,0.0321059,0,0
8_375,738,0.0108356,0.0191189,0,7.99667,14.1098,0,0.082419,0.035667,0,0
8_376,430,-0.00615975,0.0229158,0,-2.64869,9.85378,0,0.0802482,0.0292355,0,0
8_377,1069,0.027658,0.0241852,0,29.5664,25.854,0,0.089145,0.0401841,0,0
8_378,363,0.0485911,0.0166365,0,17.6386,6.03904,0,0.147656,0.0515475,0,0
8_379,478,0.0116623,0.0191453,0,5.5746,9.15144,0,0.0953591,0.0319749,0,0
8_380,424,-0.00807673,0.0319845,0,-3.42453,13.5614,0,0.0848659,0.0385154,0,0
8_381,0,0,0,0,0,0,0,0,0,0,0
8_382,288,0.00127173,0.0272175,0,0.366257,7.83863,0,0.098277,0.0475957,0,0
8_383,58,-0.0143191,0.0403819,0,-0.830505,2.34215,0,0.0716278,0.0269171,0,0
8_384,311,-0.00800547,0.0286993,0,-2.4897,8.92548,0,0.0871261,0.039727,0,0
8_385,49,-0.0255809,0.0486315,0,-1.25346,2.38294,0,0.0897171,0.0336452,0,0
8_386,347,0.0579232,-0.00714107,0,20.0993,-2.47795,0,0.0869669,0.0286444,0,0
8_387,409,0.00205193,0.017277,0,0.839239,7.06628,0,0.0888456,0.0362089,0,0
8_388,694,0.000821502,0.02517,0,0.570122,17.468,0,0.0851646,0.0335081,0,0
8_389,302,-0.00486631,0.0293854,0,-1.46962,8.8744,0,0.0871042,0.034431,0,0
8_390,51,-0.00561657,0.0239176,0,-0.286445,1.2198,0,0.0815031,0.0273667,0,0
8_391,755,0.0049327,0.0227737,0,3.72419,17.1941,0,0.0927045,0.0312214,0,0
8_392,366,0.00682387,0.0212255,0,2.49754,7.76852,0,0.0907327,0.0335843,0,0
8_393,119,-0.0049716,0.0326295,0,-0.591621,3.88291,0,0.0735085,0.0262161,0,0
8_394,99,-0.00517178,0.0391891,0,-0.512006,3.87972,0,0.0834571,0.0292626,0,0
8_395,578,-0.0207796,0.0366494,0,-12.0106,21.1834,0,0.0908298,0.0450549,0,0
8_396,166,0.00339742,0.0144684,0,0.563972,2.40176,0,0.074425,0.0244367,0,0
8_397,199,-0.00633703,0.0266623,0,-1.26107,5.30581,0,0.0815041,0.0288644,0,0
8_398,224,-0.00352534,0.0310579,0,-0.789677,6.95698,0,0.0913493,0.0325079,0,0
8_399,426,-0.00172224,0.0254067,0,-0.733675,10.8232,0,0.0926186,0.0465561,0,0
8_400,239,-0.0277635,0.0366012,0,-6.63547,8.74768,0,0.090019,0.0364304,0,0
8_401,288,-0.00615778,0.0278904,0,-1.77344,8.03243,0,0.0915636,0.0400165,0,0
8_402,423,-0.00136418,0.0276633,0,-0.577047,11.7016,0,0.0937204,0.036431,0,0
8_403,114,-0.00816298,0.0289329,0,-0.930579,3.29835,0,0.0743364,0.0264843,0,0
8_404,425,-0.00531895,0.0362753,0,-2.26055,15.417,0,0.0901361,0.0469312,0,0
8_405,451,0.00250487,0.0180178,0,1.1297,8.12601,0,0.0879364,0.0341389,0,0
8_406,133,-0.00520826,0.0356596,0,-0.692699,4.74273,0,0.0801684,0.0327736,0,0
8_407,422,-0.01009,0.0365953,0,-4.25797,15.4432,0,0.0841383,0.0331901,0,0
8_408,309,-0.0227631,0.0312054,0,-7.03381,9.64245,0,0.0875252,0.0363503,0,0
8_409,719,0.00191179,0.0247724,0,1.37457,17.8113,0,0.0854431,0.0387915,0,0
8_410,594,0.0254197,0.017876,0,15.0993,10.6183,0,0.109539,0.0447984,0,0
8_411,401,-0.0140818,0.0157779,0,-5.64682,6.32694,0,0.0787704,0.0287453,0,0
8_412,543,-0.0072523,0.0267723,0,-3.938,14.5374,0,0.0942086,0.0431617,0,0
8_413,543,-0.00510683,0.0247117,0,-2.77301,13.4184,0,0.0920831,0.0355041,0,0
8_414,345,-0.000539095,0.0264711,0,-0.185988,9.13252,0,0.0892497,0.0356207,0,0
8_415,103,0.0176677,0.00408536,0,1.81978,0.420792,0,0.0842931,0.0245295,0,0
8_416,489,0.0259764,0.0208313,0,12.7025,10.1865,0,0.104236,0.0486597,0,0
8_417,958,-0.00222251,0.0276503,0,-2.12916,26.489,0,0.0930458,0.0439509,0,0
8_418,20,-0.00835871,-0.00934931,0,-0.167174,-0.186986,0,0.0980741,0.0301116,0,0
8_419,252,0.00861568,0.0275791,0,2.17115,6.94992,0,0.0901814,0.0352864,0,0
8_420,594,0.0111204,0.0165212,0,6.60552,9.81361,0,0.0793039,0.0282883,0,0
8_421,282,0.000497198,0.024745,0,0.14021,6.9781,0,0.0866248,0.0423707,0,0
8_422,0,0,0,0,0,0,0,0,0,0,0
8_423,321,-0.0260306,0.0368541,0,-8.35582,11.8302,0,0.0848053,0.0372219,0,0
8_424,201,0.0353814,0.0246496,0,7.11166,4.95457,0,0.0787,0.029786,0,0
8_425,154,0.011142,0.0185987,0,1.71587,2.8642,0,0.0735857,0.026743,0,0
8_426,401,0.00542828,0.017997,0,2.17674,7.21678,0,0.0860866,0.0333224,0,0
8_427,534,0.0752472,0.000235893,0,40.182,0.125967,0,0.220641,0.0547171,0,1
8_428,726,0.0246977,0.0106638,0,17.9305,7.74193,0,0.106365,0.0337734,0,0
8_429,667,-0.0110733,0.028956,0,-7.38592,19.3137,0,0.0914485,0.038388,0,0
8_430,1045,0.0412403,0.0135431,0,43.0961,14.1525,0,0.112909,0.0427548,0,0
8_431,1188,0.00710583,0.0181991,0,8.44172,21.6206,0,0.09425,0.030519,0,0
8_432,557,-0.00726853,0.0283721,0,-4.04857,15.8033,0,0.0835133,0.0348585,0,0
8_433,352,0.0246862,0.0165823,0,8.68955,5.83697,0,0.0946459,0.0373636,0,0
8_434,1101,-0.00272927,0.0206865,0,-3.00492,22.7758,0,0.0830054,0.0387463,0,0
8_435,613,-0.004087,0.024523,0,-2.50533,15.0326,0,0.0874007,0.0311783,0,0
8_436,257,-0.0117936,0.024058,0,-3.03094,6.18291,0,0.0983754,0.0353284,0,0
8_437,310,0.0276067,0.0193765,0,8.55806,6.00671,0,0.0896253,0.0382614,0,0
8_438,580,0.00360671,0.0219989,0,2.09189,12.7593,0,0.0927603,0.0344916,0,0
8_439,33,0.00231525,0.00751155,0,0.0764032,0.247881,0,0.0767245,0.0250002,0,0
8_440,372,-0.0204837,0.0400336,0,-7.61995,14.8925,0,0.0894268,0.0315417,0,0
8_441,114,0.0476976,0.0110275,0,5.43753,1.25713,0,0.111911,0.0304746,0,0
8_442,0,0,0,0,0,0,0,0,0,0,0
8_443,176,0.0260334,0.00262337,0,4.58188,0.461713,0,0.0949095,0.0288064,0,0
8_444,200,-0.0123379,0.00775664,0,-2.46758,1.55133,0,0.0854182,0.0275544,0,0
8_445,128,-0.0155679,0.0353448,0,-1.99269,4.52413,0,0.0881483,0.0353269,0,0
8_446,589,0.0853396,0.00274705,0,50.265,1.61801,0,0.159472,0.0464774,0,1
8_447,255,0.00138687,0.0106665,0,0.353653,2.71996,0,0.0763867,0.0280619,0,0
8_448,201,0.00260633,0.0326132,0,0.523871,6.55526,0,0.0870272,0.0401792,0,0
8_449,1138,0.00229004,0.0179916,0,2.60606,20.4744,0,0.0873698,0.0368407,0,0
8_450,58,0.0216117,0.0205713,0,1.25348,1.19313,0,0.0757991,0.0294247,0,0
8_451,69,-0.0236736,0.0119153,0,-1.63348,0.822158,0,0.0828406,0.0266868,0,0
8_452,1102,0.0193653,0.0118721,0,21.3405,13.0831,0,0.089479,0.0385595,0,0
8_453,899,-0.00112974,0.0308246,0,-1.01564,27.7113,0,0.0869405,0.0401191,0,0
8_454,204,0.000437896,0.0209054,0,0.0893309,4.2647,0,0.0835341,0.0289215,0,0
8_455,267,0.00210779,0.0172999,0,0.562781,4.61906,0,0.0790529,0.0292716,0,0
8_456,449,0.0109949,0.0161301,0,4.93669,7.24241,0,0.0826421,0.0357528,0,0
8_457,448,-0.00561273,0.0285967,0,-2.5145,12.8113,0,0.0961616,0.0468704,0,0
8_458,1093,-0.00413637,0.0235794,0,-4.52105,25.7723,0,0.0885355,0.0341137,0,0
8_459,2802,-0.00348776,0.0145865,0,-9.7727,40.8714,0,0.0819101,0.0261895,0,0
8_460,684,0.00148185,0.0109939,0,1.01358,7.51983,0,0.088348,0.0354164,0,0
8_461,350,-0.00176819,0.0325044,0,-0.618865,11.3765,0,0.0906863,0.0368344,0,0
8_462,349,0.0128993,0.0217231,0,4.50184,7.58135,0,0.0894211,0.0296396,0,0
8_463,177,0.0216637,0.0184809,0,3.83447,3.27112,0,0.0847355,0.032434,0,0
8_464,651,0.0165109,0.0191675,0,10.7486,12.478,0,0.0884763,0.0372341,0,0
8_465,480,-0.00501745,0.024485,0,-2.40838,11.7528,0,0.080154,0.0362881,0,0
8_466,132,0.162546,-0.0157318,0,21.4561,-2.0766,0,0.27319,0.073134,0,0
8_467,134,0.0148463,0.042491,0,1.98941,5.6938,0,0.088948,0.0337961,0,0
8_468,915,0.0204173,0.0185234,0,18.6819,16.9489,0,0.0864107,0.0343189,0,0
8_469,0,0,0,0,0,0,0,0,0,0,0
8_470,586,0.0275975,0.0203751,0,16.1721,11.9398,0,0.0903781,0.0384066,0,0
8_471,310,0.000750402,0.0278734,0,0.232624,8.64075,0,0.0844008,0.0367935,0,0
8_472,221,-0.0125418,0.0191272,0,-2.77175,4.22711,0,0.0904899,0.031789,0,0
8_473,0,0,0,0,0,0,0,0,0,0,0
8_474,0,0,0,0,0,0,0,0,0,0,0
8_475,367,0.0381017,0.0220223,0,13.9833,8.0822,0,0.0948144,0.0413379,0,0
8_476,559,0.0453535,0.00867331,0,25.3526,4.84838,0,0.10103,0.0322324,0,0
8_477,659,0.0538683,0.00130577,0,35.4992,0.860503,0,0.102541,0.0336359,0,0
8_478,0,0,0,0,0,0,0,0,0,0,0
8_479,1042,0.000434627,0.0252596,0,0.452881,26.3205,0,0.0883163,0.0366821,0,0
8_480,80,0.0572986,0.0128424,0,4.58389,1.02739,0,0.154003,0.0494673,0,0
8_481,709,0.0139037,0.0127016,0,9.85771,9.0054,0,0.0853353,0.0393819,0,0
8_482,194,0.0153193,0.0173887,0,2.97194,3.37341,0,0.0789418,0.0260665,0,0
8_483,547,-0.0130231,0.0252579,0,-7.12361,13.8161,0,0.0992969,0.0346018,0,0
8_484,293,0.0224226,0.0213781,0,6.56983,6.26378,0,0.082957,0.035634,0,0
8_485,0,0,0,0,0,0,0,0,0,0,0
8_486,237,0.0343766,0.00913488,0,8.14724,2.16497,0,0.0895198,0.0299503,0,0
8_487,441,-0.0114967,0.0139785,0,-5.07003,6.16451,0,0.0783721,0.0288127,0,0
8_488,463,-0.0153773,0.0315085,0,-7.11971,14.5885,0,0.086369,0.0444781,0,0
8_489,293,-0.00282974,0.0154078,0,-0.829115,4.51449,0,0.0767188,0.0251119,0,0
8_490,579,-0.00807536,0.0135944,0,-4.67563,7.87116,0,0.163829,0.0584329,0,0
8_491,161,0.00489823,0.0171174,0,0.788614,2.7559,0,0.0903989,0.0309026,0,0
8_492,110,-0.0339194,0.00994357,0,-3.73114,1.09379,0,0.0843749,0.0262416,0,0
